step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
328,CASH_IN,441756.81,C1041453571,1103.0,442859.81,C1182355513,223588.88,0.0,0,0
234,CASH_OUT,278466.01,C1237710323,0.0,0.0,C1037355035,1178946.44,1457412.45,0,0
20,CASH_OUT,217810.73,C1535354898,0.0,0.0,C299319362,1086336.72,1304147.46,0,0
311,CASH_IN,296087.02,C513084243,11388506.64,11684593.66,C768112015,7701804.82,7405717.8,0,0
129,CASH_OUT,145507.25,C2009958641,148.0,0.0,C251872960,16052.56,161559.81,0,0
303,PAYMENT,4859.46,C875442405,0.0,0.0,M1776692071,0.0,0.0,0,0
45,PAYMENT,3343.07,C1338594961,102212.0,98868.93,M1187810827,0.0,0.0,0,0
257,CASH_OUT,268434.36,C1229792545,0.0,0.0,C1350235093,3297442.07,3565876.44,0,0
185,CASH_IN,71985.26,C378530506,67872.0,139857.26,C998017522,1342292.41,1270307.16,0,0
21,CASH_OUT,88817.57,C551004528,4057.0,0.0,C1996908996,6835405.4,7005219.4,0,0
325,CASH_OUT,421652.07,C301314159,2070.0,0.0,C1619891381,649525.35,1071177.42,0,0
237,CASH_IN,133139.32,C2044441772,10934.0,144073.32,C527326326,2300311.05,2167171.73,0,0
135,PAYMENT,1602.65,C332412502,0.0,0.0,M314573374,0.0,0.0,0,0
12,CASH_IN,211215.46,C684240101,50014.0,261229.46,C690031047,16238.71,78432.61,0,0
40,CASH_OUT,196576.68,C2059013791,73376.0,0.0,C494480726,83374.97,279951.65,0,0
204,CASH_OUT,69189.54,C1317771802,11164.0,0.0,C98134799,10603.79,79793.33,0,0
325,PAYMENT,27982.5,C445815304,0.0,0.0,M1822008692,0.0,0.0,0,0
161,TRANSFER,285303.13,C1844372384,0.0,0.0,C1353880014,616685.33,901988.46,0,0
16,CASH_OUT,155258.15,C46204356,55170.0,0.0,C1869603829,0.0,155258.15,0,0
349,CASH_OUT,298618.59,C1802809079,242.0,0.0,C1408864247,2157505.8,2456124.39,0,0
311,CASH_IN,175662.29,C127797196,115596.66,291258.95,C267779852,275016.16,99353.87,0,0
228,CASH_IN,78514.84,C1536986130,273631.81,352146.66,C569874668,1315105.21,1236590.36,0,0
308,CASH_OUT,20453.76,C2100640417,102512.0,82058.24,C541371125,118903.85,139357.61,0,0
44,PAYMENT,22310.31,C76731874,0.0,0.0,M971474384,0.0,0.0,0,0
18,TRANSFER,133336.15,C1388408715,2318.0,0.0,C1609869545,862548.15,1355875.52,0,0
213,CASH_IN,58575.44,C645503724,1533989.49,1592564.93,C1397939261,1165353.58,1106778.14,0,0
160,CASH_OUT,60664.66,C540409470,61705.0,1040.34,C961056197,5472699.46,5533364.12,0,0
96,PAYMENT,9323.4,C1489011739,80643.0,71319.6,M2129033019,0.0,0.0,0,0
236,CASH_OUT,63643.56,C682351917,0.0,0.0,C1258396154,2077128.75,2140772.31,0,0
160,CASH_OUT,80461.06,C377790997,182.0,0.0,C391547992,907940.2,988401.26,0,0
308,CASH_OUT,130369.48,C277583753,407.0,0.0,C675579367,0.0,130369.48,0,0
250,PAYMENT,12066.51,C103325026,0.0,0.0,M1263324986,0.0,0.0,0,0
255,CASH_OUT,32046.78,C778255005,0.0,0.0,C394451428,116561.06,148607.84,0,0
9,CASH_OUT,385443.58,C585151285,407780.0,22336.42,C250289324,0.0,385443.58,0,0
260,CASH_IN,5831.66,C277205075,42078.0,47909.66,C868461635,500675.59,494843.93,0,0
231,CASH_IN,140307.9,C1935843488,5694558.73,5834866.64,C1573513824,247394.03,107086.13,0,0
179,CASH_OUT,173925.69,C1561306887,60853.0,0.0,C1516850388,0.0,173925.69,0,0
180,CASH_IN,375331.11,C722923296,94.0,375425.11,C2094115255,2098721.73,1723390.62,0,0
313,PAYMENT,97669.04,C1445910905,41639.0,0.0,M1320650352,0.0,0.0,0,0
256,CASH_IN,485476.55,C1963803021,30903.0,516379.55,C2126645098,0.0,0.0,0,0
231,CASH_IN,441551.09,C589054971,77758.0,519309.09,C1585020773,0.0,0.0,0,0
142,PAYMENT,30590.49,C1341604519,57671.0,27080.51,M535320009,0.0,0.0,0,0
232,CASH_OUT,105843.86,C2093775382,0.0,0.0,C2064213195,705156.04,810999.89,0,0
332,TRANSFER,511036.46,C275011859,10404.0,0.0,C1573237310,0.0,511036.46,0,0
205,CASH_IN,158827.65,C592142136,11254.0,170081.65,C945459501,57243.16,0.0,0,0
251,PAYMENT,3512.15,C1016934344,97898.34,94386.18,M1955384138,0.0,0.0,0,0
186,CASH_IN,456496.59,C2085090726,123725.0,580221.59,C1988794428,867922.74,567551.65,0,0
204,CASH_OUT,183549.66,C922592027,0.0,0.0,C25212059,518752.73,1035877.08,0,0
286,PAYMENT,12916.04,C1702401726,150313.0,137396.96,M628425591,0.0,0.0,0,0
43,CASH_OUT,34420.25,C914808153,0.0,0.0,C268402121,8667407.88,8701828.14,0,0
305,CASH_OUT,169351.67,C1033086990,329873.55,160521.88,C1229616306,3171977.87,3341329.54,0,0
139,CASH_IN,71031.8,C2088767803,46963.03,117994.82,C1655014379,1181201.44,1110169.64,0,0
346,PAYMENT,10729.59,C169472941,0.0,0.0,M1113062380,0.0,0.0,0,0
230,PAYMENT,27067.29,C813553211,0.0,0.0,M367118381,0.0,0.0,0,0
335,TRANSFER,207545.59,C2146319764,51831.0,0.0,C1924601870,73711.71,281257.3,0,0
165,PAYMENT,2169.34,C937633756,3957.25,1787.91,M1786736005,0.0,0.0,0,0
234,PAYMENT,2333.98,C1647707317,0.0,0.0,M1143484934,0.0,0.0,0,0
25,CASH_OUT,215690.27,C439330703,0.0,0.0,C1637373249,836533.27,1052223.54,0,0
16,CASH_IN,88543.87,C839708881,534769.55,623313.42,C462647661,553988.05,430376.95,0,0
139,PAYMENT,2886.99,C757392844,0.0,0.0,M1384719679,0.0,0.0,0,0
307,CASH_OUT,139615.09,C1657060596,609112.75,469497.67,C1602061666,9567333.35,9706948.44,0,0
327,CASH_IN,215076.2,C1480240563,796829.26,1011905.46,C1402325013,781593.91,566517.71,0,0
139,CASH_OUT,169946.25,C1398394202,0.0,0.0,C742683459,1664981.88,1834928.12,0,0
307,PAYMENT,16820.52,C947716040,0.0,0.0,M1023604123,0.0,0.0,0,0
208,CASH_OUT,66345.98,C519525580,0.0,0.0,C703242905,2707424.24,2773770.22,0,0
18,CASH_OUT,242386.41,C1935768147,215785.76,0.0,C1893940428,1461392.67,2007500.6,0,0
275,CASH_OUT,423684.42,C2012971656,0.0,0.0,C1090103022,1877813.41,2301497.83,0,0
328,CASH_OUT,88421.82,C1058479012,0.0,0.0,C1229203170,509635.29,598057.12,0,0
259,CASH_OUT,189336.64,C1516537418,0.0,0.0,C813762314,1766580.53,1955917.17,0,0
185,CASH_IN,68887.63,C589674667,12166.0,81053.63,C187331172,172777.3,103889.68,0,0
140,CASH_IN,84100.34,C1738845619,48766.0,132866.34,C1860114073,1371725.1,1287624.76,0,0
327,PAYMENT,9824.22,C403301858,824.0,0.0,M610414323,0.0,0.0,0,0
274,CASH_OUT,174558.58,C2000284696,0.0,0.0,C943402984,215414.69,389973.27,0,0
284,CASH_IN,195909.7,C919942811,6016001.29,6211910.99,C1551431958,5696775.38,5500865.68,0,0
347,CASH_IN,84799.69,C475458864,761249.41,846049.11,C1318880526,2527252.93,2442453.24,0,0
350,PAYMENT,6761.08,C1289376625,0.0,0.0,M153216454,0.0,0.0,0,0
236,CASH_OUT,274716.9,C988716996,201513.6,0.0,C1214395297,364601.48,639318.38,0,0
202,PAYMENT,17225.12,C194744362,10162.0,0.0,M57702636,0.0,0.0,0,0
297,PAYMENT,263.17,C897392270,763.0,499.83,M2110391319,0.0,0.0,0,0
186,CASH_IN,384517.14,C755473857,227917.13,612434.27,C1327958232,1201908.94,817391.8,0,0
133,CASH_IN,109723.74,C1195188876,4690338.11,4800061.85,C25963865,269715.89,159992.15,0,0
131,CASH_IN,42294.22,C842460672,12068315.1,12110609.32,C1753822960,1806227.69,1763933.47,0,0
14,CASH_IN,225810.0,C575078255,203152.0,428962.0,C778559237,8711347.08,8678491.62,0,0
283,PAYMENT,5321.36,C552605854,95027.35,89705.99,M955814548,0.0,0.0,0,0
353,CASH_OUT,110280.42,C1214889404,0.0,0.0,C725159218,197298.37,307578.79,0,0
212,CASH_OUT,348519.95,C1911729121,0.0,0.0,C1663542190,3367848.14,3716368.09,0,0
354,PAYMENT,6071.64,C1882311313,158289.45,152217.81,M1280018706,0.0,0.0,0,0
332,CASH_OUT,57014.47,C259761169,0.0,0.0,C1182821534,359825.18,416839.64,0,0
42,CASH_OUT,61557.84,C1680771382,49748.0,0.0,C1704244747,1503986.7,1565544.54,0,0
138,CASH_OUT,260677.42,C1872512200,0.0,0.0,C1192770930,557488.03,818165.45,0,0
19,CASH_IN,22829.0,C659766960,30769.0,53598.0,C719546194,380379.06,357550.06,0,0
21,PAYMENT,10187.55,C460357848,9336.81,0.0,M1337256016,0.0,0.0,0,0
203,PAYMENT,22463.27,C1279435465,153059.0,130595.73,M987136131,0.0,0.0,0,0
326,PAYMENT,2933.19,C1885847086,0.0,0.0,M1695856036,0.0,0.0,0,0
331,CASH_OUT,190675.69,C261944533,25180.0,0.0,C1028371641,1616865.41,1807541.1,0,0
355,TRANSFER,4885296.19,C1103368511,0.0,0.0,C985716722,5833226.17,10718522.37,0,0
306,CASH_OUT,179328.15,C1724299422,50493.0,0.0,C911380925,7419296.2,7598624.35,0,0
256,CASH_OUT,100245.73,C404670346,0.0,0.0,C998074550,366466.46,466712.19,0,0
332,PAYMENT,3926.35,C1173834881,0.0,0.0,M967350533,0.0,0.0,0,0
209,CASH_OUT,205925.66,C294893677,44366.0,0.0,C1013471726,182301.81,388227.47,0,0
43,PAYMENT,6656.84,C2021939044,0.0,0.0,M586062054,0.0,0.0,0,0
227,PAYMENT,12640.36,C1185506614,0.0,0.0,M1399488827,0.0,0.0,0,0
136,CASH_OUT,81801.99,C383409666,50326.0,0.0,C389678735,564827.49,646629.48,0,0
132,TRANSFER,9555.8,C15304318,63189.42,53633.61,C986588905,299093.77,308649.58,0,0
187,PAYMENT,8655.34,C892239217,15174.31,6518.97,M109148998,0.0,0.0,0,0
44,TRANSFER,26529.21,C1503597604,0.0,0.0,C2023149521,415028.39,441557.61,0,0
298,CASH_IN,295654.34,C346951381,2545552.68,2841207.03,C2063353843,13049274.94,12753620.6,0,0
278,CASH_OUT,188297.17,C544072260,0.0,0.0,C1628934827,2068725.98,2257023.15,0,0
250,CASH_IN,224675.9,C1567631063,550755.0,775430.9,C1788415811,0.0,0.0,0,0
166,CASH_OUT,144862.91,C1637114774,0.0,0.0,C1724848784,198417.57,343280.47,0,0
353,CASH_IN,24648.34,C1646242086,58363.0,83011.34,C1028780703,41218.63,16570.3,0,0
16,CASH_IN,268780.7,C618982389,5079.0,273859.7,C683659535,550.0,0.0,0,0
226,CASH_IN,216069.31,C78288026,5203740.6,5419809.91,C1765535829,350227.71,134158.4,0,0
264,PAYMENT,40.74,C970805255,134.0,93.26,M1784077086,0.0,0.0,0,0
138,PAYMENT,17286.27,C1884711198,0.0,0.0,M1363767523,0.0,0.0,0,0
35,TRANSFER,85797.86,C497970328,0.0,0.0,C663548282,2753473.85,2839271.71,0,0
186,PAYMENT,10886.16,C2125624900,55846.0,44959.84,M1751746652,0.0,0.0,0,0
308,PAYMENT,31570.01,C1844742649,79631.28,48061.27,M771631931,0.0,0.0,0,0
134,CASH_OUT,388165.65,C1492186798,0.0,0.0,C997677384,531803.76,919969.4,0,0
154,CASH_OUT,181161.57,C270094638,22390.0,0.0,C1919325529,524729.75,705891.32,0,0
235,PAYMENT,26036.16,C1355871230,0.0,0.0,M1278123844,0.0,0.0,0,0
210,CASH_OUT,326814.8,C1657366674,75376.0,0.0,C1665816657,1888437.48,2215252.28,0,0
228,CASH_OUT,201659.54,C1007464394,0.0,0.0,C1689967045,5282374.9,5484034.44,0,0
307,CASH_OUT,258587.59,C262496302,0.0,0.0,C693396888,410698.67,1058829.99,0,0
237,PAYMENT,4664.91,C1844027947,10623.0,5958.09,M1046072647,0.0,0.0,0,0
185,CASH_IN,16153.23,C1540589210,28099.0,44252.23,C801273908,0.0,0.0,0,0
188,PAYMENT,453.92,C788621384,0.0,0.0,M1980475703,0.0,0.0,0,0
133,PAYMENT,11577.06,C1174215857,144604.0,133026.94,M1314068377,0.0,0.0,0,0
214,PAYMENT,7954.01,C1893449633,10120.0,2165.99,M38160841,0.0,0.0,0,0
280,PAYMENT,1531.26,C1653971358,12334.53,10803.27,M1506139909,0.0,0.0,0,0
306,CASH_IN,194446.49,C1823245589,8291624.0,8486070.49,C45851415,902423.57,707977.08,0,0
234,CASH_IN,178895.36,C1247660795,1854517.55,2033412.9,C1949889511,1510268.61,1331373.25,0,0
191,PAYMENT,5747.98,C172240258,67636.15,61888.17,M1680894793,0.0,0.0,0,0
212,CASH_OUT,97817.21,C72752220,0.0,0.0,C751305117,1753012.21,1850829.42,0,0
179,PAYMENT,6444.06,C1519165074,0.0,0.0,M1733939425,0.0,0.0,0,0
17,CASH_IN,161293.48,C2028597134,14351978.32,14513271.8,C874023329,10286469.3,9992520.34,0,0
297,CASH_IN,177439.23,C1174320356,7311574.07,7489013.3,C499108281,3047340.58,2869901.36,0,0
36,TRANSFER,225590.96,C211917187,0.0,0.0,C1245387045,668638.59,894229.55,0,0
260,PAYMENT,7560.65,C521351615,280281.52,272720.87,M1209354610,0.0,0.0,0,0
7,PAYMENT,8528.94,C1388499432,94931.18,86402.24,M443006127,0.0,0.0,0,0
181,CASH_OUT,123922.05,C965326829,0.0,0.0,C881408317,603191.25,727113.31,0,0
212,PAYMENT,2674.5,C1676866337,12103.0,9428.5,M702270284,0.0,0.0,0,0
15,PAYMENT,1483.94,C914773343,186229.98,184746.04,M193916222,0.0,0.0,0,0
139,CASH_IN,109749.82,C1134151770,11810745.93,11920495.75,C1527075531,509477.85,399728.04,0,0
346,TRANSFER,1218581.5,C2075286174,0.0,0.0,C1935730862,3443924.34,4662505.83,0,0
137,PAYMENT,8123.74,C1079254437,677560.0,669436.26,M1927234264,0.0,0.0,0,0
157,CASH_OUT,423514.05,C229278654,0.0,0.0,C1325841583,1356641.09,1919799.1,0,0
329,PAYMENT,17658.23,C681147900,489.06,0.0,M1229378797,0.0,0.0,0,0
227,TRANSFER,1971379.99,C429949662,0.0,0.0,C554025243,2816650.81,4788030.8,0,0
203,PAYMENT,11401.99,C1382897856,31759.0,20357.01,M1620197847,0.0,0.0,0,0
163,CASH_OUT,188733.07,C2066563885,0.0,0.0,C722534618,1991738.54,2180471.61,0,0
238,PAYMENT,6543.27,C1763360025,5014.07,0.0,M564046409,0.0,0.0,0,0
202,CASH_OUT,203222.67,C2122847461,254537.0,51314.33,C455880395,184717.36,387940.03,0,0
139,TRANSFER,1464055.19,C119260294,0.0,0.0,C1494503864,7234220.71,8698275.9,0,0
346,TRANSFER,2947110.0,C1356385328,0.0,0.0,C4313828,3934101.1,6881211.09,0,0
250,TRANSFER,2045493.0,C677519160,5226.0,0.0,C1101938068,0.0,2045493.0,0,0
348,CASH_OUT,231708.14,C1098859244,0.0,0.0,C919567212,13377626.61,13609334.74,0,0
332,PAYMENT,8697.88,C74210763,36091.0,27393.12,M1347200945,0.0,0.0,0,0
7,CASH_OUT,85646.71,C1347095152,4977.57,0.0,C1076835071,807019.05,2161457.75,0,0
140,CASH_OUT,198748.9,C1544970342,0.0,0.0,C1101305947,603930.29,802679.19,0,0
307,PAYMENT,2004.94,C885542398,11165.0,9160.06,M1735687924,0.0,0.0,0,0
253,CASH_OUT,352315.65,C624281791,0.0,0.0,C1438902137,1865132.85,2217448.5,0,0
15,CASH_OUT,142408.61,C468323140,0.0,0.0,C799144103,287568.61,0.0,0,0
284,CASH_OUT,195194.41,C1421160332,21330.0,0.0,C932220016,33554.41,228748.83,0,0
161,CASH_IN,53497.73,C919131953,10563032.96,10616530.69,C56777014,336886.67,283388.95,0,0
185,CASH_IN,244136.7,C545066019,16735.0,260871.7,C1774343098,138116.82,0.0,0,0
33,PAYMENT,6471.25,C612695029,0.0,0.0,M66027308,0.0,0.0,0,0
255,TRANSFER,184268.85,C1427540523,0.0,0.0,C1342312677,233108.69,417377.53,0,0
132,CASH_OUT,238861.26,C935037936,105368.0,0.0,C474855383,87660.37,326521.64,0,0
347,CASH_OUT,172555.69,C1662736975,0.0,0.0,C1768584240,564636.08,737191.76,0,0
355,CASH_OUT,278631.84,C1708347643,0.0,0.0,C1644835818,2476890.0,2768374.62,0,0
305,CASH_OUT,382053.69,C192316851,16906.0,0.0,C1513703279,599276.85,981330.54,0,0
258,CASH_OUT,93213.25,C1660679516,31288.0,0.0,C1588059219,1462307.11,1555520.35,0,0
329,CASH_OUT,315916.86,C1599922386,5870.0,0.0,C397045920,0.0,315916.86,0,0
13,PAYMENT,7978.1,C761521762,41113.0,33134.9,M283937032,0.0,0.0,0,0
162,PAYMENT,17936.04,C185778489,22571.0,4634.96,M430785700,0.0,0.0,0,0
14,PAYMENT,4429.15,C254152020,10849.0,6419.85,M1286901182,0.0,0.0,0,0
182,TRANSFER,710561.93,C521782274,0.0,0.0,C727866850,1122471.74,1833033.68,0,0
277,PAYMENT,1093.07,C126814008,207574.67,206481.6,M1799306296,0.0,0.0,0,0
300,CASH_IN,111938.26,C884065789,31006.0,142944.26,C1574144684,182487.95,70549.69,0,0
13,CASH_OUT,328543.9,C806157855,506077.0,177533.1,C1451445117,286919.5,586243.63,0,0
234,CASH_OUT,338354.15,C1027823917,0.0,0.0,C1620002899,2082964.55,2421318.7,0,0
258,CASH_IN,286783.94,C605022552,42228.0,329011.94,C909753287,356359.02,69575.07,0,0
25,PAYMENT,8394.85,C1182537172,20448.0,12053.15,M623317480,0.0,0.0,0,0
235,CASH_OUT,123530.76,C1129595683,43927.0,0.0,C1217182154,0.0,123530.76,0,0
281,PAYMENT,10606.43,C1977467919,17083.0,6476.57,M550383527,0.0,0.0,0,0
228,PAYMENT,57366.93,C1302664441,0.0,0.0,M90537861,0.0,0.0,0,0
263,PAYMENT,3967.69,C580875952,92908.0,88940.31,M969772427,0.0,0.0,0,0
16,TRANSFER,580699.1,C1783946714,49520.0,0.0,C135604207,453631.09,1034330.19,0,0
35,PAYMENT,10738.98,C1886374430,501486.99,490748.01,M1152538026,0.0,0.0,0,0
94,CASH_OUT,13581.51,C714072771,0.0,0.0,C225108055,115707.77,129289.28,0,0
354,TRANSFER,1955911.81,C1949969502,0.0,0.0,C1831608886,3946814.85,5902726.67,0,0
162,CASH_OUT,126594.38,C1427709152,33911.0,0.0,C535889684,4089015.43,4215609.81,0,0
178,TRANSFER,1521366.75,C522232699,0.0,0.0,C291777851,1562942.56,2853673.14,0,0
225,CASH_OUT,22521.29,C95036351,0.0,0.0,C1226655137,944485.42,967006.71,0,0
156,PAYMENT,23881.24,C1279266243,233367.4,209486.16,M1633900707,0.0,0.0,0,0
139,CASH_OUT,135350.35,C2038452882,651.0,0.0,C1350415646,0.0,135350.35,0,0
354,CASH_OUT,234641.45,C79582462,16944.0,0.0,C1630272820,899236.22,1133877.68,0,0
301,PAYMENT,28884.36,C795805019,898.0,0.0,M1362816076,0.0,0.0,0,0
231,CASH_OUT,175225.99,C1507266640,9981.0,0.0,C262475088,1285708.5,1460934.48,0,0
349,CASH_OUT,325263.95,C1682890206,23881.17,0.0,C1248229415,6087275.97,6412539.92,0,0
328,PAYMENT,3444.13,C52060780,76668.84,73224.71,M1479391663,0.0,0.0,0,0
251,CASH_IN,92169.56,C1044122403,8033.0,100202.56,C118696572,161198.07,69028.51,0,0
208,CASH_OUT,45666.16,C1473434256,7150.0,0.0,C2095606820,38791.47,84457.63,0,0
153,CASH_IN,159222.05,C1218344984,196.0,159418.05,C330731241,171968.78,12746.72,0,0
45,CASH_OUT,684512.93,C1661654702,0.0,0.0,C982944240,1754919.67,2439432.6,0,0
347,PAYMENT,64609.5,C1941316841,10279.0,0.0,M1335633633,0.0,0.0,0,0
234,TRANSFER,141867.11,C815283232,10644.0,0.0,C1742072342,619751.83,761618.95,0,0
306,CASH_OUT,20980.52,C683495099,0.0,0.0,C672730278,10806986.01,10827966.54,0,0
261,TRANSFER,604904.41,C1985419777,21170.0,0.0,C2093560643,0.0,604904.41,0,0
135,CASH_IN,199347.02,C836399891,8000445.61,8199792.63,C306407105,639899.1,440552.07,0,0
225,PAYMENT,58013.85,C2011324573,0.0,0.0,M553839345,0.0,0.0,0,0
19,CASH_OUT,111871.31,C554821750,849.0,0.0,C1349357247,814166.46,926037.78,0,0
251,CASH_OUT,57618.55,C1108901859,0.0,0.0,C81962757,85211.87,142830.42,0,0
16,CASH_IN,258967.68,C1850517192,30561.0,289528.68,C1242043344,155725.22,335533.15,0,0
211,CASH_OUT,141252.91,C565084617,11865.0,0.0,C1680761703,0.0,141252.91,0,0
327,PAYMENT,17281.39,C1602580823,0.0,0.0,M1536479761,0.0,0.0,0,0
253,CASH_IN,86552.17,C847193852,87346.0,173898.17,C368469210,0.0,0.0,0,0
354,PAYMENT,19433.23,C1888959789,2540.0,0.0,M764836529,0.0,0.0,0,0
322,CASH_OUT,371726.04,C352009330,7662.0,0.0,C876655357,2840088.98,3211815.02,0,0
135,CASH_IN,26256.01,C212467544,11194974.15,11221230.16,C964287266,4522769.49,4618807.71,0,0
134,CASH_IN,105075.44,C319854440,4559051.67,4664127.1,C19570553,830778.97,725703.53,0,0
236,PAYMENT,6007.0,C151194031,26863.15,20856.15,M1776155788,0.0,0.0,0,0
131,PAYMENT,31046.9,C624088771,272332.17,241285.28,M189455153,0.0,0.0,0,0
211,PAYMENT,4157.63,C1971047231,40105.0,35947.37,M1347984560,0.0,0.0,0,0
330,CASH_IN,169915.8,C323110927,4475932.17,4645847.97,C1700207659,1995887.82,1825972.02,0,0
307,PAYMENT,37570.44,C1776429800,181.0,0.0,M491922905,0.0,0.0,0,0
252,CASH_IN,370816.43,C481788674,16108.0,386924.43,C1982132098,586581.25,215764.82,0,0
227,CASH_OUT,181887.46,C1831872746,10572.0,0.0,C2012022524,0.0,181887.46,0,0
163,CASH_OUT,144615.1,C1474891017,1759.0,0.0,C1949050212,0.0,144615.1,0,0
208,CASH_IN,155093.88,C2120062273,6630776.25,6785870.13,C1846237922,574833.87,419739.99,0,0
139,CASH_OUT,2866.62,C1362799095,39914.0,37047.38,C1643187147,0.0,2866.62,0,0
37,CASH_OUT,63496.38,C642732534,29901.0,0.0,C1580545170,9622576.12,9686072.5,0,0
237,TRANSFER,373859.72,C1840503615,5000.0,0.0,C1664066562,1110293.29,1484153.01,0,0
140,CASH_IN,479084.46,C2011614236,1846338.51,2325422.97,C1186396268,1649113.38,1170028.92,0,0
303,CASH_IN,168738.55,C1460399270,7165898.4,7334636.95,C1383413457,197439.32,28700.77,0,0
329,PAYMENT,9489.47,C2118954108,65131.86,55642.4,M1050954686,0.0,0.0,0,0
179,CASH_IN,434579.59,C1242149316,0.0,434579.59,C347626060,1498175.04,1063595.45,0,0
228,CASH_OUT,122445.75,C600143537,47358.0,0.0,C2043160373,0.0,122445.75,0,0
156,PAYMENT,18525.9,C1375295647,42750.0,24224.1,M714253377,0.0,0.0,0,0
135,CASH_OUT,305822.51,C1569036532,330.0,0.0,C1326600898,0.0,305822.51,0,0
226,CASH_OUT,485972.93,C613105596,368777.77,0.0,C978900415,2741146.23,3227119.15,0,0
311,CASH_OUT,15633.16,C865777948,54784.0,39150.84,C236760757,0.0,15633.16,0,0
230,CASH_IN,106341.45,C146790580,4285576.76,4391918.22,C208533441,206668.39,100326.94,0,0
275,PAYMENT,23323.04,C622119611,250132.45,226809.41,M422847063,0.0,0.0,0,0
206,CASH_IN,42989.39,C20549367,6277974.51,6320963.9,C1666921543,9746361.36,9807979.08,0,0
164,CASH_IN,329332.27,C310676364,70259.0,399591.27,C560058877,0.0,0.0,0,0
274,CASH_OUT,49402.12,C466626167,1917.0,0.0,C1814051163,1537419.48,1586821.6,0,0
139,CASH_IN,208900.0,C397259804,2580232.21,2789132.22,C1023271114,595382.57,500748.78,0,0
186,CASH_OUT,46208.79,C1973772576,20605.0,0.0,C20671747,10505008.84,10551217.63,0,0
335,CASH_OUT,441585.08,C2038738226,18707.48,0.0,C1696867122,6173996.79,6615581.88,0,0
137,PAYMENT,42077.51,C1880419459,57.52,0.0,M832246466,0.0,0.0,0,0
308,CASH_OUT,214935.83,C1794786622,0.0,0.0,C1608127717,452226.37,667162.2,0,0
285,CASH_IN,15538.31,C909511867,1025780.45,1041318.76,C1434575059,1446073.15,1430534.83,0,0
13,CASH_OUT,503473.28,C1384893661,5590.0,0.0,C1821716039,10561.0,514034.28,0,0
250,CASH_IN,14464.97,C631901392,62583.0,77047.97,C1698685650,607936.43,593471.46,0,0
274,CASH_OUT,167090.69,C1886937419,0.0,0.0,C756170751,374704.8,541795.49,0,0
252,PAYMENT,4868.09,C1865244142,0.0,0.0,M192054766,0.0,0.0,0,0
335,PAYMENT,3051.64,C1944707189,6055.0,3003.36,M1914218320,0.0,0.0,0,0
181,CASH_OUT,35427.84,C636698734,0.0,0.0,C1637991362,800730.09,836157.93,0,0
140,PAYMENT,6148.8,C1933019717,0.0,0.0,M1097092044,0.0,0.0,0,0
334,PAYMENT,6899.77,C1627299779,6957.0,57.23,M1008450778,0.0,0.0,0,0
212,CASH_IN,59922.82,C384077314,9276789.86,9336712.68,C956907097,301142.48,241219.66,0,0
353,CASH_OUT,224886.43,C1058992872,23734.0,0.0,C1966221015,0.0,224886.43,0,0
167,CASH_IN,339849.14,C396555789,6247554.09,6587403.22,C1044369379,5265819.9,4925970.77,0,0
187,PAYMENT,1569.02,C1538860134,0.0,0.0,M703951224,0.0,0.0,0,0
234,CASH_OUT,306381.53,C1321234104,0.0,0.0,C871202422,363315.3,669696.83,0,0
19,PAYMENT,7072.91,C1340527639,274.0,0.0,M1663726697,0.0,0.0,0,0
257,PAYMENT,4773.88,C1478778125,39043.0,34269.12,M1067137563,0.0,0.0,0,0
261,CASH_OUT,276809.76,C598737843,0.0,0.0,C1197333818,528845.82,805655.58,0,0
352,CASH_IN,25336.81,C1944810566,3037108.47,3062445.27,C501882204,414511.53,389174.72,0,0
349,CASH_OUT,247349.22,C58912237,245168.0,0.0,C1923383711,32726.66,280075.88,0,0
326,CASH_OUT,81605.76,C866474464,0.0,0.0,C1556568388,2767878.09,2849483.85,0,0
14,CASH_OUT,220841.52,C526842942,0.0,0.0,C529404054,567147.35,1003361.2,0,0
186,CASH_OUT,83491.28,C964480528,54523.0,0.0,C2138387054,459673.81,543165.1,0,0
328,CASH_IN,139470.64,C1660448347,4262111.07,4401581.71,C87647855,1278156.09,1138685.45,0,0
45,CASH_OUT,75742.25,C1922378035,928003.0,852260.75,C27849874,1565047.99,1640790.23,0,0
132,CASH_OUT,97965.24,C587839995,30827.0,0.0,C1729716672,128719.42,226684.66,0,0
237,PAYMENT,9696.84,C259068798,213.0,0.0,M1511592523,0.0,0.0,0,0
253,CASH_OUT,422393.62,C1631995472,0.0,0.0,C1788141471,1717439.28,2139832.91,0,0
159,CASH_OUT,306440.5,C1545120204,67629.0,0.0,C2085432393,7417259.7,7723700.2,0,0
14,PAYMENT,4667.24,C2028871992,0.0,0.0,M288696121,0.0,0.0,0,0
13,CASH_OUT,14139.56,C1015197090,5240.0,0.0,C1215550051,393225.03,407364.59,0,0
330,CASH_OUT,112613.75,C860836954,159476.0,46862.25,C109382486,220657.22,333270.97,0,0
354,CASH_IN,112458.33,C1992227827,444504.88,556963.21,C860418160,2542840.94,2430382.61,0,0
307,CASH_IN,100713.95,C2085005446,2083391.82,2184105.77,C1876744485,129750.02,29036.07,0,0
