amount,oldbalanceOrg,tx_count_24h,avg_amount_24h,isFraud
8915.89,31633.88,0,8915.89,0
291527.75,291527.75,0,291527.75,1
10880.26,10880.26,0,10880.26,1
7494.7,68303.82,0,7494.7,0
7916.54,22327.0,0,7916.54,0
834592.4,834592.4,0,834592.4,1
80211.32,3425.0,0,80211.32,0
15884.26,9030.0,0,15884.26,0
4676.42,4676.42,0,4676.42,1
10521.11,258081.73,0,10521.11,0
101924.05,0.0,0,101924.05,0
408817.78,366.0,0,408817.78,0
8629.89,99250.0,0,8629.89,0
16712.18,103518.08,0,16712.18,0
2983996.6,2983996.6,0,2983996.6,1
380600.61,0.0,0,380600.61,0
76375.56,85563.0,0,76375.56,0
10000000.0,13752520.6,0,10000000.0,1
59535.44,7953643.15,0,59535.44,0
652538.93,31190.0,0,652538.93,0
2499.14,0.0,0,2499.14,0
11722.81,18535.07,0,11722.81,0
263270.77,1144746.63,0,263270.77,0
1139165.57,1139165.57,0,1139165.57,1
304417.41,948889.05,0,304417.41,0
18622.93,0.0,0,18622.93,0
80.61,104268.0,0,80.61,0
164373.93,4305029.84,0,164373.93,0
5215.21,5073.0,0,5215.21,0
191545.42,2900862.15,0,191545.42,0
42224.65,5020568.7,0,42224.65,0
30559.34,0.0,0,30559.34,0
275981.36,0.0,0,275981.36,0
56072.31,25133.0,0,56072.31,0
4115.37,10824.0,0,4115.37,0
426930.12,0.0,0,426930.12,0
16580.21,7438517.41,0,16580.21,0
20013.16,10173.0,0,20013.16,0
7782452.17,7782452.17,0,7782452.17,1
1390332.39,1390332.39,0,1390332.39,1
28143.95,0.0,0,28143.95,0
15551.89,0.0,0,15551.89,0
18196.34,0.0,0,18196.34,0
416354.78,7706169.76,0,416354.78,0
103148.43,32116.0,0,103148.43,0
9862.63,7035964.21,0,9862.63,0
3762.57,162603.0,0,3762.57,0
18464.11,21513.0,0,18464.11,0
292450.75,40417.0,0,292450.75,0
6539.27,6894.03,0,6539.27,0
3563.75,0.0,0,3563.75,0
1710180.37,1710180.37,0,1710180.37,1
5983.73,99674.0,0,5983.73,0
2772748.37,2772748.37,0,2772748.37,1
8357.43,238273.0,0,8357.43,0
327519.05,9870.0,0,327519.05,0
8168.79,7006.0,0,8168.79,0
10000000.0,12184556.65,0,10000000.0,1
138644.2,0.0,0,138644.2,0
83046.11,207.0,0,83046.11,0
56892.54,22077.93,0,56892.54,0
334899.16,4885275.57,0,334899.16,0
221916.7,271569.39,0,221916.7,0
273862.83,319.0,0,273862.83,0
294994.26,3148202.89,0,294994.26,0
125530.82,6821.0,0,125530.82,0
155544.67,3652453.98,0,155544.67,0
313734.09,1431382.59,0,313734.09,0
848134.57,848134.57,0,848134.57,1
247310.53,0.0,0,247310.53,0
378623.9,378623.9,0,378623.9,1
258041.23,0.0,0,258041.23,0
98667.45,7696453.44,0,98667.45,0
174107.36,174107.36,0,174107.36,1
5999376.79,5999376.79,0,5999376.79,1
197216.59,1875858.0,0,197216.59,0
3774777.76,3774777.76,0,3774777.76,1
664754.33,11790.0,0,664754.33,0
711932.67,711932.67,0,711932.67,1
4676.42,4676.42,0,4676.42,1
3319382.39,293727.86,0,3319382.39,0
1134975.56,0.0,0,1134975.56,0
2812.25,129169.0,0,2812.25,0
4364760.42,4364760.42,0,4364760.42,1
19568.36,0.0,0,19568.36,0
518232.02,2937645.35,0,518232.02,0
871745.76,871745.76,0,871745.76,1
21314.26,0.0,0,21314.26,0
84174.31,84174.31,0,84174.31,1
1857935.57,1857935.57,0,1857935.57,1
69039.64,69039.64,0,69039.64,1
46671.34,175250.0,0,46671.34,0
6180.18,905889.0,0,6180.18,0
8274.51,0.0,0,8274.51,0
231253.0,675882.0,0,231253.0,0
24887.33,695439.0,0,24887.33,0
17199.49,425617.35,0,17199.49,0
20752.36,0.0,0,20752.36,0
10000000.0,10780687.45,0,10000000.0,1
25529.76,25529.76,0,25529.76,1
4901.55,32823.0,0,4901.55,0
3009.72,0.0,0,3009.72,0
58196.97,0.0,0,58196.97,0
297846.16,297846.16,0,297846.16,1
93291.91,165570.0,0,93291.91,0
4534.33,30508.0,0,4534.33,0
79076.14,79076.14,0,79076.14,1
442290.23,442290.23,0,442290.23,1
314516.51,0.0,0,314516.51,0
106601.15,106601.15,0,106601.15,1
148256.66,0.0,0,148256.66,0
3551771.18,3551771.18,0,3551771.18,1
4731371.88,4731371.88,0,4731371.88,1
356329.86,16900.0,0,356329.86,0
557950.06,557950.06,0,557950.06,1
14327.31,40243.0,0,14327.31,0
299613.88,28594.0,0,299613.88,0
147186.94,147186.94,0,147186.94,1
177881.21,0.0,0,177881.21,0
127156.49,127156.49,0,127156.49,1
714218.48,714218.48,0,714218.48,1
19113.33,13887461.8,0,19113.33,0
163.04,0.0,0,163.04,0
14105.84,18156.18,0,14105.84,0
73110.82,73110.82,0,73110.82,1
122863.59,0.0,0,122863.59,0
14492.13,0.0,0,14492.13,0
2625132.51,2625132.51,0,2625132.51,1
1170213.18,1170213.18,0,1170213.18,1
3517077.43,0.0,0,3517077.43,0
65247.16,624.0,0,65247.16,0
13082.43,50022.0,0,13082.43,0
124572.3,906.0,0,124572.3,0
567291.93,34377.0,0,567291.93,0
152372.18,152372.18,0,152372.18,1
50674.03,213981.0,0,50674.03,0
54961.5,0.0,0,54961.5,0
37831.15,37831.15,0,37831.15,1
16258.7,11121.0,0,16258.7,0
2925859.58,2925859.58,0,2925859.58,1
1028486.59,1028486.59,0,1028486.59,1
136824.75,70521.0,0,136824.75,0
483877.23,0.0,0,483877.23,0
438375.67,0.0,0,438375.67,0
1919.47,10071.0,0,1919.47,0
37855.23,36.0,0,37855.23,0
533092.45,533092.45,0,533092.45,1
63349.12,259115.0,0,63349.12,0
14148.64,14148.64,0,14148.64,1
42486.68,6969036.67,0,42486.68,0
29626.94,390431.58,0,29626.94,0
484493.06,484493.06,0,484493.06,1
43996.54,43996.54,0,43996.54,1
25206.09,0.0,0,25206.09,0
277611.08,277611.08,0,277611.08,1
19621.5,0.0,0,19621.5,0
2060.87,0.0,0,2060.87,0
31085.72,0.0,0,31085.72,0
198788.04,130662.0,0,198788.04,0
1131750.38,1131750.38,0,1131750.38,1
344786.7,2236371.58,0,344786.7,0
532892.49,1066.0,0,532892.49,0
4258.31,752041.0,0,4258.31,0
5703.49,0.0,0,5703.49,0
207241.52,207241.52,0,207241.52,1
6794.04,0.0,0,6794.04,0
1643.71,5132.0,0,1643.71,0
38180.99,38180.99,0,38180.99,1
72790.63,0.0,0,72790.63,0
3653274.35,3653274.35,0,3653274.35,1
338662.88,0.0,0,338662.88,0
194025.07,9491.0,0,194025.07,0
178628.94,0.0,0,178628.94,0
40558.29,39942.0,0,40558.29,0
308937.97,681903.67,0,308937.97,0
10000000.0,10000000.0,0,10000000.0,1
1005346.72,1005346.72,0,1005346.72,1
171880.67,171880.67,0,171880.67,1
3197.29,0.0,0,3197.29,0
142198.93,397250.0,0,142198.93,0
5388834.64,5388834.64,0,5388834.64,1
44866.09,32305.0,0,44866.09,0
10000000.0,15049594.33,0,10000000.0,1
20073.79,0.0,0,20073.79,0
312695.76,25067.0,0,312695.76,0
192560.99,464.0,0,192560.99,0
963966.56,963966.56,0,963966.56,1
1171751.17,1171751.17,0,1171751.17,1
10148.09,29100.0,0,10148.09,0
8991625.83,8991625.83,0,8991625.83,1
79265.22,41207.0,0,79265.22,0
16698.23,284668.43,0,16698.23,0
112335.76,30757.0,0,112335.76,0
9610.13,13300.0,0,9610.13,0
274411.82,0.0,0,274411.82,0
827.59,457.0,0,827.59,0
22756.1,20318.0,0,22756.1,0
2002.53,21378.0,0,2002.53,0
244719.37,20693.0,0,244719.37,0
217666.25,217666.25,0,217666.25,1
1845.39,0.0,0,1845.39,0
8479.21,5057168.35,0,8479.21,0
336412.11,0.0,0,336412.11,0
513652.82,134956.0,0,513652.82,0
74921.74,74921.74,0,74921.74,1
33531.88,0.0,0,33531.88,0
211386.08,8467374.49,0,211386.08,0
164589.47,2084.0,0,164589.47,0
42541.97,0.0,0,42541.97,0
256417.06,256417.06,0,256417.06,1
232185.05,30835.0,0,232185.05,0
30171.95,30171.95,0,30171.95,1
108994.49,108994.49,0,108994.49,1
234946.31,0.0,0,234946.31,0
5999376.79,5999376.79,0,5999376.79,1
27448.01,5088.0,0,27448.01,0
378353.8,7551461.5,0,378353.8,0
39858.98,0.0,0,39858.98,0
8104557.88,8104557.88,0,8104557.88,1
326394.8,326394.8,0,326394.8,1
27285.52,292732.05,0,27285.52,0
154903.38,0.0,0,154903.38,0
158879.1,158879.1,0,158879.1,1
74018.46,0.0,0,74018.46,0
212947.86,10055.0,0,212947.86,0
7052.92,200680.0,0,7052.92,0
40550.88,12615640.08,0,40550.88,0
15484.55,0.0,0,15484.55,0
35779.86,160744.62,0,35779.86,0
1728.66,0.0,0,1728.66,0
86225.36,0.0,0,86225.36,0
46209.55,186609.0,0,46209.55,0
376161.89,11116.0,0,376161.89,0
11286.56,3933.0,0,11286.56,0
724264.21,724264.21,0,724264.21,1
8799.93,111278.0,0,8799.93,0
2747.85,2747.85,0,2747.85,1
2328.11,0.0,0,2328.11,0
133813.26,602459.0,0,133813.26,0
247178.01,102051.0,0,247178.01,0
34045.4,65816.51,0,34045.4,0
194025.59,7275762.8,0,194025.59,0
1688761.08,1688761.08,0,1688761.08,1
452241.11,0.0,0,452241.11,0
402365.16,0.0,0,402365.16,0
205235.81,7695901.69,0,205235.81,0
52146.22,4387.0,0,52146.22,0
1648547.69,1648547.69,0,1648547.69,1
4111.48,20638.62,0,4111.48,0
6295010.28,6295010.28,0,6295010.28,1
87069.67,47100.0,0,87069.67,0
12924.68,29444.0,0,12924.68,0
8851.38,8851.38,0,8851.38,1
423988.77,27962.0,0,423988.77,0
22198.87,0.0,0,22198.87,0
129476.17,11092.0,0,129476.17,0
692743.57,692743.57,0,692743.57,1
1084144.37,1084144.37,0,1084144.37,1
455.32,61304.0,0,455.32,0
10000000.0,16250438.78,0,10000000.0,1
150058.78,0.0,0,150058.78,0
85272.9,0.0,0,85272.9,0
13309.97,8081.0,0,13309.97,0
4443.81,0.0,0,4443.81,0
2277862.67,2277862.67,0,2277862.67,1
28405.77,439668.0,0,28405.77,0
233921.73,0.0,0,233921.73,0
512922.65,512922.65,0,512922.65,1
236728.76,0.0,0,236728.76,0
6906.01,22227.0,0,6906.01,0
312369.2,6697177.55,0,312369.2,0
254.16,50154.0,0,254.16,0
45890.12,45890.12,0,45890.12,1
20281.44,20281.44,0,20281.44,1
174835.29,216957.75,0,174835.29,0
6106149.52,6106149.52,0,6106149.52,1
153641.89,6951775.15,0,153641.89,0
212200.99,6694836.32,0,212200.99,0
16555.55,0.0,0,16555.55,0
4992.22,1076.0,0,4992.22,0
40819.72,40819.72,0,40819.72,1
73051.02,73051.02,0,73051.02,1
166991.99,116115.0,0,166991.99,0
160472.36,0.0,0,160472.36,0
74581.07,74581.07,0,74581.07,1
626.0,218264.16,0,626.0,0
6969.02,282825.0,0,6969.02,0
48714.82,95237.0,0,48714.82,0
10184.53,51765.0,0,10184.53,0
6274752.67,6274752.67,0,6274752.67,1
19034.59,0.0,0,19034.59,0
3037.67,3037.67,0,3037.67,1
472808.24,472808.24,0,472808.24,1
7084.04,5514.0,0,7084.04,0
1074.81,1074.81,0,1074.81,1
3330.66,22054.0,0,3330.66,0
16569.27,110043.0,0,16569.27,0
297607.53,0.0,0,297607.53,0
225470.83,0.0,0,225470.83,0
9683.16,53347.83,0,9683.16,0
13612.75,456314.0,0,13612.75,0
151861.9,20436.0,0,151861.9,0
6604.42,0.0,0,6604.42,0
25454.2,210762.95,0,25454.2,0
7249.95,0.0,0,7249.95,0
8488865.83,8488865.83,0,8488865.83,1
530354.58,530354.58,0,530354.58,1
226133.77,3981794.79,0,226133.77,0
699183.61,699183.61,0,699183.61,1
2887744.35,2887744.35,0,2887744.35,1
173392.69,708.0,0,173392.69,0
164446.92,118423.35,0,164446.92,0
1170213.18,1170213.18,0,1170213.18,1
115782.68,115782.68,0,115782.68,1
15000.0,22587623.87,0,15000.0,0
179268.1,2367108.08,0,179268.1,0
11754.97,0.0,0,11754.97,0
9945.7,52948.0,0,9945.7,0
20026.18,100562.0,0,20026.18,0
2800.04,18874.22,0,2800.04,0
44946.2,44946.2,0,44946.2,1
4557.22,632116.58,0,4557.22,0
973805.75,973805.75,0,973805.75,1
116155.06,51789.0,0,116155.06,0
319.7,14940.0,0,319.7,0
1016081.0,1016081.0,0,1016081.0,1
7054.51,0.0,0,7054.51,0
316882.94,316882.94,0,316882.94,1
8794.52,30941.0,0,8794.52,0
2758096.0,2758096.0,0,2758096.0,1
1519.17,10806.0,0,1519.17,0
6835.95,0.0,0,6835.95,0
137578.03,0.0,0,137578.03,0
35106.14,202285.0,0,35106.14,0
561.81,1211.0,0,561.81,0
266413.53,0.0,0,266413.53,0
335061.46,619.0,0,335061.46,0
20533.83,24835.31,0,20533.83,0
172864.17,0.0,0,172864.17,0
22502.92,6872.0,0,22502.92,0
140762.86,65266.0,0,140762.86,0
53785.2,9039.0,0,53785.2,0
4294676.05,4294676.05,0,4294676.05,1
117468.33,59637.0,0,117468.33,0
14686.35,3046.0,0,14686.35,0
87438.83,16855.0,0,87438.83,0
154768.1,0.0,0,154768.1,0
112864.01,0.0,0,112864.01,0
8640.69,3086.72,0,8640.69,0
14038.42,311990.01,0,14038.42,0
111023.7,0.0,0,111023.7,0
102859.72,125.0,0,102859.72,0
73051.02,73051.02,0,73051.02,1
240726.53,19660160.13,0,240726.53,0
73608.99,0.0,0,73608.99,0
964876.58,964876.58,0,964876.58,1
247047.82,34418.0,0,247047.82,0
12954.85,50026.0,0,12954.85,0
203439.69,20869.0,0,203439.69,0
4354.79,1704.54,0,4354.79,0
576740.32,0.0,0,576740.32,0
583736.4,0.0,0,583736.4,0
70669.49,70669.49,0,70669.49,1
8745.68,126484.9,0,8745.68,0
189564.43,45129.0,0,189564.43,0
1985.42,49609.0,0,1985.42,0
15468.5,15382.67,0,15468.5,0
3991.73,50840.0,0,3991.73,0
12465.62,327817.0,0,12465.62,0
3855.21,10656.0,0,3855.21,0
375668.21,21486.0,0,375668.21,0
10912.45,6029.0,0,10912.45,0
148864.75,0.0,0,148864.75,0
359989.71,0.0,0,359989.71,0
628697.26,628697.26,0,628697.26,1
6381.38,16431.0,0,6381.38,0
8169.77,0.0,0,8169.77,0
27447.2,5790247.68,0,27447.2,0
9375.68,0.0,0,9375.68,0
376956.19,2604241.19,0,376956.19,0
248799.49,248799.49,0,248799.49,1
1637875.33,1637875.33,0,1637875.33,1
4949.26,143964.0,0,4949.26,0
245991.5,245991.5,0,245991.5,1
2756011.78,2756011.78,0,2756011.78,1
112530.37,7407844.02,0,112530.37,0
674541.55,674541.55,0,674541.55,1
346103.09,346103.09,0,346103.09,1
2856916.62,278.0,0,2856916.62,0
560693.9,0.0,0,560693.9,0
399045.08,10399045.08,0,399045.08,1
189492.41,61094.0,0,189492.41,0
72609.99,0.0,0,72609.99,0
26319.32,32204.0,0,26319.32,0
31334.57,31334.57,0,31334.57,1
4445514.2,4445514.2,0,4445514.2,1
55655.56,0.0,0,55655.56,0
349760.35,9717.51,0,349760.35,0
51350.95,0.0,0,51350.95,0
16760.71,0.0,0,16760.71,0
253815.85,0.0,0,253815.85,0
493538.8,493538.8,0,493538.8,1
314317.01,30471.0,0,314317.01,0
58745.86,8487049.85,0,58745.86,0
10000000.0,10000000.0,0,10000000.0,1
566183.35,31338.0,0,566183.35,0
165612.56,1645.0,0,165612.56,0
387013.87,0.0,0,387013.87,0
56232.11,0.0,0,56232.11,0
9817.13,0.0,0,9817.13,0
14612.39,11501.0,0,14612.39,0
2799902.39,2799902.39,0,2799902.39,1
137236.0,20116.0,0,137236.0,0
594471.04,594471.04,0,594471.04,1
409864.0,5488.0,0,409864.0,0
2502.16,0.0,0,2502.16,0
15606.56,0.0,0,15606.56,0
1592602.27,1592602.27,0,1592602.27,1
299016.86,299016.86,0,299016.86,1
79323.25,79323.25,0,79323.25,1
52203.87,203.0,0,52203.87,0
348055.47,348055.47,0,348055.47,1
23319.14,222279.0,0,23319.14,0
18414.26,0.0,0,18414.26,0
2024.53,40966.0,0,2024.53,0
147691.43,958424.55,0,147691.43,0
24502.46,556264.8,0,24502.46,0
123036.92,27025.0,0,123036.92,0
9976.73,0.0,0,9976.73,0
60469.76,9568826.63,0,60469.76,0
16282.16,298944.98,0,16282.16,0
50523.78,50523.78,0,50523.78,1
17007.1,0.0,0,17007.1,0
327773.15,327773.15,0,327773.15,1
111554.08,664.0,0,111554.08,0
11482.98,297007.58,0,11482.98,0
488243.65,488243.65,0,488243.65,1
44573.7,0.0,0,44573.7,0
44151.93,0.0,0,44151.93,0
2331777.94,2331777.94,0,2331777.94,1
2178303.49,2178303.49,0,2178303.49,1
200089.96,1757880.66,0,200089.96,0
162763.99,21783.0,0,162763.99,0
175657.84,864844.62,0,175657.84,0
3281.21,539.0,0,3281.21,0
32055.66,0.0,0,32055.66,0
4737.62,9026.0,0,4737.62,0
1927403.83,1927403.83,0,1927403.83,1
2057.68,30259.0,0,2057.68,0
10000000.0,39585040.37,0,10000000.0,1
13285.42,90605.74,0,13285.42,0
51236.41,88685.0,0,51236.41,0
9736.58,30142.0,0,9736.58,0
143501.7,143501.7,0,143501.7,1
504532.72,504532.72,0,504532.72,1
659557.85,0.0,0,659557.85,0
9725837.08,9725837.08,0,9725837.08,1
107320.81,107320.81,0,107320.81,1
1219062.64,1219062.64,0,1219062.64,1
451399.66,451399.66,0,451399.66,1
7333.69,215993.0,0,7333.69,0
633459.44,633459.44,0,633459.44,1
427515.97,230961.0,0,427515.97,0
15819.28,496243.0,0,15819.28,0
182739.36,182739.36,0,182739.36,1
32382.31,32382.31,0,32382.31,1
426698.86,11042.0,0,426698.86,0
4222595.06,4222595.06,0,4222595.06,1
218922.69,0.0,0,218922.69,0
29544.92,0.0,0,29544.92,0
282500.69,282500.69,0,282500.69,1
258029.7,61160.0,0,258029.7,0
117493.04,0.0,0,117493.04,0
5159.7,0.0,0,5159.7,0
1390332.39,1390332.39,0,1390332.39,1
2056779.24,2056779.24,0,2056779.24,1
252830.24,19801033.93,0,252830.24,0
285793.29,724.0,0,285793.29,0
1816.52,21241512.64,0,1816.52,0
45979.56,10644.0,0,45979.56,0
5225.14,0.0,0,5225.14,0
150285.85,40565.0,0,150285.85,0
118462.93,118462.93,0,118462.93,1
33899.98,49306.0,0,33899.98,0
32461.93,22135.0,0,32461.93,0
5932.5,1566.0,0,5932.5,0
10722.24,0.0,0,10722.24,0
53395.18,5243.0,0,53395.18,0
78257.57,0.0,0,78257.57,0
151091.63,0.0,0,151091.63,0
5089.61,0.0,0,5089.61,0
132968.53,0.0,0,132968.53,0
75113.49,75113.49,0,75113.49,1
368951.94,368951.94,0,368951.94,1
1648547.69,1648547.69,0,1648547.69,1
417253.15,0.0,0,417253.15,0
13421.28,13421.28,0,13421.28,1
92667.3,3855918.5,0,92667.3,0
25713.06,9567.0,0,25713.06,0
96052.87,4295046.46,0,96052.87,0
106035.69,5005.0,0,106035.69,0
10358.27,10358.27,0,10358.27,1
3520.15,0.0,0,3520.15,0
1649039.58,1649039.58,0,1649039.58,1
93826.22,0.0,0,93826.22,0
10735.87,1027421.29,0,10735.87,0
429728.92,591.0,0,429728.92,0
8493.29,49190.0,0,8493.29,0
1265033.25,1265033.25,0,1265033.25,1
7370.37,35240.0,0,7370.37,0
117478.12,6141.0,0,117478.12,0
79039.81,79039.81,0,79039.81,1
7351.59,487705.0,0,7351.59,0
778.71,0.0,0,778.71,0
66188.66,66188.66,0,66188.66,1
873356.47,873356.47,0,873356.47,1
2709729.22,2709729.22,0,2709729.22,1
759600.23,0.0,0,759600.23,0
49477.4,48686.0,0,49477.4,0
385496.59,3592.0,0,385496.59,0
18283.93,52168.0,0,18283.93,0
1150413.99,1150413.99,0,1150413.99,1
109941.47,11243811.63,0,109941.47,0
646676.42,646676.42,0,646676.42,1
1416055.74,1416055.74,0,1416055.74,1
1451083.08,1451083.08,0,1451083.08,1
419563.2,158469.0,0,419563.2,0
62540.9,203424.0,0,62540.9,0
282.71,86105.0,0,282.71,0
592.54,0.0,0,592.54,0
13914.81,13914.81,0,13914.81,1
1048100.0,1048100.0,0,1048100.0,1
20278.62,20278.62,0,20278.62,1
77124.94,21108894.79,0,77124.94,0
3787.95,239.0,0,3787.95,0
1798215.73,1798215.73,0,1798215.73,1
56203.53,2311022.09,0,56203.53,0
334518.16,6905.0,0,334518.16,0
26928.37,3733317.85,0,26928.37,0
259710.7,50524.0,0,259710.7,0
3421212.04,3421212.04,0,3421212.04,1
210117.24,12886.0,0,210117.24,0
12718.02,0.0,0,12718.02,0
104818.38,0.0,0,104818.38,0
19186.46,0.0,0,19186.46,0
266750.02,117129.75,0,266750.02,0
192654.08,0.0,0,192654.08,0
36956.27,36956.27,0,36956.27,1
20888.07,0.0,0,20888.07,0
615398.61,615398.61,0,615398.61,1
121168.49,0.0,0,121168.49,0
130569.36,0.0,0,130569.36,0
414153.16,414153.16,0,414153.16,1
140125.18,20340.0,0,140125.18,0
1397689.48,1397689.48,0,1397689.48,1
1479.74,954.0,0,1479.74,0
156945.18,8053.0,0,156945.18,0
2450.89,495051.0,0,2450.89,0
3000.31,85435.0,0,3000.31,0
113039.66,150562.99,0,113039.66,0
51183.25,51183.25,0,51183.25,1
118308.3,3309589.57,0,118308.3,0
158245.65,158245.65,0,158245.65,1
70558.46,0.0,0,70558.46,0
161024.8,161024.8,0,161024.8,1
38368.13,9600302.49,0,38368.13,0
7526.86,504375.26,0,7526.86,0
83315.22,0.0,0,83315.22,0
670881.69,104138.0,0,670881.69,0
181913.17,24428.0,0,181913.17,0
134725.66,134725.66,0,134725.66,1
298365.86,298365.86,0,298365.86,1
25510.24,3651241.95,0,25510.24,0
33935.5,1223189.61,0,33935.5,0
27542.63,150234.0,0,27542.63,0
19164.91,0.0,0,19164.91,0
504767.26,12428955.72,0,504767.26,0
101697.73,10993.0,0,101697.73,0
5127.37,0.0,0,5127.37,0
28893.1,270030.49,0,28893.1,0
78813.95,17941703.23,0,78813.95,0
207261.07,207261.07,0,207261.07,1
154.9,106491.0,0,154.9,0
198888.16,198888.16,0,198888.16,1
254773.22,254773.22,0,254773.22,1
10000000.0,13695429.98,0,10000000.0,1
4672401.04,4672401.04,0,4672401.04,1
11121.73,0.0,0,11121.73,0
21311.69,11639.0,0,21311.69,0
93429.1,188462.0,0,93429.1,0
109143.32,0.0,0,109143.32,0
316787.35,71842.0,0,316787.35,0
2582642.18,2582642.18,0,2582642.18,1
316428.16,17084396.91,0,316428.16,0
132766.93,21269.0,0,132766.93,0
76874.31,16006.0,0,76874.31,0
255734.73,1298.0,0,255734.73,0
94851.1,25396.0,0,94851.1,0
96007.37,0.0,0,96007.37,0
27852.27,0.0,0,27852.27,0
813992.49,813992.49,0,813992.49,1
11978.56,859.0,0,11978.56,0
112958.85,112958.85,0,112958.85,1
35433.27,0.0,0,35433.27,0
346103.09,346103.09,0,346103.09,1
10849.12,52277.0,0,10849.12,0
13207.78,0.0,0,13207.78,0
9446.69,5126588.73,0,9446.69,0
16141.76,60017.0,0,16141.76,0
25394.56,576.0,0,25394.56,0
357882.83,357882.83,0,357882.83,1
162461.32,0.0,0,162461.32,0
162001.7,6542498.14,0,162001.7,0
6571.17,0.0,0,6571.17,0
235074.59,0.0,0,235074.59,0
78844.07,21038.0,0,78844.07,0
4078.64,0.0,0,4078.64,0
234520.76,101855.0,0,234520.76,0
1301090.39,1301090.39,0,1301090.39,1
312955.14,312955.14,0,312955.14,1
372429.85,0.0,0,372429.85,0
115782.68,115782.68,0,115782.68,1
2582642.18,2582642.18,0,2582642.18,1
9109.14,8164636.61,0,9109.14,0
2046684.58,2046684.58,0,2046684.58,1
5667.64,10112.0,0,5667.64,0
91882.6,91882.6,0,91882.6,1
74525.78,4416124.23,0,74525.78,0
4731371.88,4731371.88,0,4731371.88,1
13576.28,131272.46,0,13576.28,0
33042.83,0.0,0,33042.83,0
240427.17,240427.17,0,240427.17,1
205170.29,205170.29,0,205170.29,1
4961093.21,4961093.21,0,4961093.21,1
172399.29,0.0,0,172399.29,0
375743.37,0.0,0,375743.37,0
58924.16,58924.16,0,58924.16,1
2371324.81,2371324.81,0,2371324.81,1
242212.67,62312.0,0,242212.67,0
272392.46,196.0,0,272392.46,0
300796.93,31772.0,0,300796.93,0
521.16,27841.49,0,521.16,0
196843.13,75592.0,0,196843.13,0
145018.0,0.0,0,145018.0,0
481013.14,10246880.74,0,481013.14,0
90764.41,0.0,0,90764.41,0
644314.67,644314.67,0,644314.67,1
338083.76,338083.76,0,338083.76,1
246047.27,9153.0,0,246047.27,0
31315.51,31315.51,0,31315.51,1
4683.17,22641.0,0,4683.17,0
57927.93,10873.0,0,57927.93,0
70382.18,70382.18,0,70382.18,1
126855.66,8561.0,0,126855.66,0
127785.14,9560597.7,0,127785.14,0
258934.5,202029.0,0,258934.5,0
90626.51,5264.0,0,90626.51,0
345086.23,1388498.26,0,345086.23,0
39239.09,100160.0,0,39239.09,0
305024.72,10469.0,0,305024.72,0
701661.73,0.0,0,701661.73,0
22385.26,107584.0,0,22385.26,0
4780.33,0.0,0,4780.33,0
16356.09,176088.44,0,16356.09,0
248123.95,248123.95,0,248123.95,1
13933.63,0.0,0,13933.63,0
41428.9,41428.9,0,41428.9,1
414973.48,414973.48,0,414973.48,1
23561.29,0.0,0,23561.29,0
7053.7,15332.0,0,7053.7,0
10153.54,6477.0,0,10153.54,0
30709.28,93068.0,0,30709.28,0
21229.32,1105.0,0,21229.32,0
518497.18,0.0,0,518497.18,0
151351.31,4105599.95,0,151351.31,0
773926.81,773926.81,0,773926.81,1
254947.37,254947.37,0,254947.37,1
238931.97,0.0,0,238931.97,0
879321.88,879321.88,0,879321.88,1
1396558.34,0.0,0,1396558.34,0
19193.09,139507.0,0,19193.09,0
124202.04,124202.04,0,124202.04,1
4212682.84,4212682.84,0,4212682.84,1
113837.77,30464.0,0,113837.77,0
12852.55,0.0,0,12852.55,0
5552.57,5737.0,0,5552.57,0
11132.33,50295.0,0,11132.33,0
771024.82,771024.82,0,771024.82,1
164572.47,138.0,0,164572.47,0
402444.06,30586.0,0,402444.06,0
8931550.69,8931550.69,0,8931550.69,1
7922.98,7922.98,0,7922.98,1
1996.42,0.0,0,1996.42,0
13229.85,79670.0,0,13229.85,0
190100.29,190100.29,0,190100.29,1
2155569.91,2155569.91,0,2155569.91,1
203881.96,203881.96,0,203881.96,1
377488.33,5592490.86,0,377488.33,0
10251.37,1417.0,0,10251.37,0
72880.75,19826.0,0,72880.75,0
65280.4,72122.0,0,65280.4,0
185391.82,185391.82,0,185391.82,1
261398.07,0.0,0,261398.07,0
390026.23,11065.0,0,390026.23,0
158624.83,85638.0,0,158624.83,0
672812.53,672812.53,0,672812.53,1
106679.05,0.0,0,106679.05,0
20656.45,0.0,0,20656.45,0
215654.84,0.0,0,215654.84,0
156220.74,156220.74,0,156220.74,1
673722.73,673722.73,0,673722.73,1
296990.18,40051.0,0,296990.18,0
249125.11,51409.0,0,249125.11,0
40735.79,0.0,0,40735.79,0
153431.65,3437392.85,0,153431.65,0
220538.1,30222.0,0,220538.1,0
6106149.52,6106149.52,0,6106149.52,1
9504.9,539906.0,0,9504.9,0
134300.5,0.0,0,134300.5,0
1061432.82,21185.0,0,1061432.82,0
213137.08,31828.0,0,213137.08,0
1283.32,52807.0,0,1283.32,0
35646.68,0.0,0,35646.68,0
270798.62,7828368.65,0,270798.62,0
3936.06,11353.0,0,3936.06,0
13093.87,0.0,0,13093.87,0
1679154.56,1679154.56,0,1679154.56,1
84480.05,84480.05,0,84480.05,1
489033.93,489033.93,0,489033.93,1
